Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,Utils,60,0,8,19,0,1,0,354,0,0,4,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,Add integration test for keyvault certificate (#21573)
665efa5abaddac6ac14c97657b70a0a2599c2609,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,App,24,0,3,11,1,1,0,113,0,0,3,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,Utils,60,0,8,19,0,1,0,354,0,0,4,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"mgmt, fix sample as previous ARM template get deleted (#22011)"
665efa5abaddac6ac14c97657b70a0a2599c2609,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"mgmt, fix sample as previous ARM template get deleted (#22011)"
d4836d4682a2adacfb3dfbd83862e874a202c969,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,SleepTest,42,0,3,26,0,4,1,248,1,0,10,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,App,24,0,3,11,1,1,0,113,0,0,3,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,EventHubs,135,0,14,57,0,4,0,615,0,0,34,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,Utils,60,0,8,19,0,1,0,354,0,0,4,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,Add more test for jca integration test. (#21523)
d4836d4682a2adacfb3dfbd83862e874a202c969,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,Add more test for jca integration test. (#21523)
30f1c85f2f176ca64e322a544c59b0494bb36b73,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,SleepTest,42,0,3,26,0,4,1,248,1,0,10,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,App,24,0,3,11,1,1,0,113,0,0,3,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,EventHubs,135,0,14,57,0,4,0,615,0,0,34,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,Utils,60,0,8,19,0,1,0,354,0,0,4,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
30f1c85f2f176ca64e322a544c59b0494bb36b73,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,azure-messaging-eventhubs-checkpointstore-blob Post Release Version Increment (#22010)
